username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
TheRivermanRuns,372576704,160,219,0.730593607305936,9,9643,12465,1,1,0,1,0,0,0,10,0,124,0,283427,2,0.0014269406392694063,0.0,0.003561069469572959,0.0,143.79857940131913,5.743660434795095e-05,168,16,0,27701.005,162954474.0,15
OrangeCal,827628380,284,30,9.466666666666667,35,0,99849,0,0,0,0,0,0,0,4,0,0,2,0,0,0.0006666666666666666,,,0.0003333333333333333,,,0,0,0,28932.75,194902766.0,9
psigensoftware,47205615,3349,529,6.330812854442344,64,307,2790,0,1,1,1,0,0,0,106,0,0,74,78,0,0.0014012452575779609,0.0,0.0,0.0009782278213280103,0.00263300027005131,0.0,86,6,0,319222.495,92101192.0,14
acrossUpdate,3035098620,1401,63,22.238095238095237,301,28,309075,0,1,1,1,0,0,0,25,0,0,8,2,0,0.0020454917362133854,0.0,0.0,0.0006545573555882834,0.015873015873015872,0.0,92,6,0,214523.54,271626315.0,12
ymcanyc,18358270,9263,7074,1.3094430308170766,241,4239,7011,1,1,1,1,0,0,0,476,0,3,145,2536,0,0.0005176050977577695,0.0,4.7120912260861365e-05,0.0001576738217959592,0.00587698197509235,0.0,94,10,0,25057.39,77208647.0,7
TodayILearnd,117269128,10609,3,3536.3333333333335,205,0,65571,0,0,1,1,0,0,0,112,0,0,54,0,0,0.18666666666666668,,,0.09000000000000001,,,0,0,0,3587.025,114143249.0,12
YieldHome,2352418219,33,13,2.5384615384615383,5,0,1954,0,0,1,1,0,0,0,6,0,0,1,0,0,0.0023076923076923075,,,0.0003846153846153846,,,0,0,0,68488.09,239932569.0,9
NZMorningReport,39352227,24908,2094,11.894937917860554,324,2224,30518,1,1,1,1,1,0,0,452,0,3,191,84,2,0.0012477157416455492,0.0,0.00028653295128939826,0.0005272427138369467,0.0018233915082052619,0.00019102196752626553,26,7,0,15085.8,89157170.0,15
La89421,195958847,4,57,0.07017543859649122,0,13,28,1,1,0,0,0,0,0,2,0,1,0,0,0,0.0018467220683287165,,0.001949317738791423,0.0,,0.0,16,0,16,2132428.6785714286,132711155.0,7
SANTINI_SMS,222151453,8050,606,13.283828382838283,117,2119,5212,1,1,1,1,0,0,0,894,0,0,98,3043,0,0.013055287829667923,0.0,,0.001431116562983732,0.05771784074959219,,122,4,0,143861.205,138384838.0,11
fdalawblog,52523659,4333,126,34.388888888888886,160,85,10221,0,1,1,1,0,0,0,94,0,1,58,380,0,0.004167775117495788,0.0,0.007936507936507936,0.0025716059235612308,0.15079365079365079,0.0,26,6,0,60534.3,93474945.0,10
The_CP_Swagger,2476246195,2287,39,58.64102564102564,11,1120,1241,1,0,1,1,0,0,0,1355,0,30,343,491,11,0.3247064462017733,0.0,0.0641025641025641,0.08219506350347472,0.155428933206711,0.023504273504273504,116,16,41,316306.87,246247323.0,14
05501lkta,2571825000,1,5,0.2,1,0,218716,0,0,0,0,0,0,0,4,0,0,0,0,0,0.004,,,0.0,,,29,0,0,281668.935,250040930.0,9
slhb28430,3160645940,0,8,0.0,0,0,175017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,45,0,0,89345.63,276331927.0,9
83821slhd,2799874231,2,4,0.5,1,0,185632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,38,0,0,73261.165,257344825.0,9
TudoSobreQuase,3438425337,933,3,311.0,5,22,444722,0,0,0,0,0,0,0,22,0,0,7,0,0,0.03666666666666667,,,0.011666666666666667,,,0,200,0,35.975,287529549.0,14
tmj_VA_transp,148801889,291,259,1.1235521235521235,30,0,394,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,87,0,7,202765.145,122057577.0,13
jljaina,63925065,1159,1612,0.7189826302729528,45,7383,25294,0,0,1,1,0,0,0,89,0,29,1,3540,0,0.00033665193972038976,0.0,0.0005451537709602226,3.7826060642740422e-06,0.7320099255583127,0.0,38,0,0,41712.215,96792834.0,7
Man2Bar,3065921583,532,116,4.586206896551724,137,4,112549,0,1,1,1,0,0,0,14,0,0,8,0,0,0.000603448275862069,,,0.0003448275862068966,,,0,0,0,43848.025,272373992.0,7
black2_Bot,1323984840,32,13,2.4615384615384617,0,0,74612,0,0,0,1,0,1,1,2,0,0,0,0,0,0.0007692307692307692,,,0.0,,,0,0,0,3113.985,212049620.0,10
06497jcsb,2587827553,0,6,0.0,1,0,186754,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0008333333333333334,,,0.0,,,31,0,0,289963.16,250791893.0,9
stwb29424,3160605637,1,7,0.14285714285714285,1,0,174720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,27,0,0,289972.695,276327460.0,9
ianjosh63,3291965822,1,8,0.125,1,1,174627,0,0,0,0,0,0,0,4,0,0,1,1,0,0.002512562814070352,0.0,,0.000628140703517588,0.125,,26,0,0,281668.93,284882171.0,9
03602trdb,2453259122,2,11,0.18181818181818182,1,0,191360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,27,0,0,276978.735,244996379.0,9
sungohst,3749646018,0,1,0.0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,1,0,0,1044330.0,290795789.0,8
lowkeylwt_,4084281256,6,0,,0,25,18,0,0,0,1,0,0,0,0,0,0,0,24862,0,,,,,,,14,1,0,1285278.0,293393244.0,10
gnlc21649,3050074283,0,33,0.0,0,0,106741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,366.0,271614188.0,9
Richards101RBLX,782520666,3085,34,90.73529411764706,9,640,23068,0,0,0,0,0,0,0,33,0,9,0,70910,0,0.005777310924369748,0.0,0.009127789046653144,0.0,695.1960784313726,0.0,36,0,0,123010.765,193069008.0,15
Gameority,185327558,164,80,2.05,37,0,71584,1,1,1,1,0,0,0,7,0,0,2,0,0,0.00043750000000000006,,,0.000125,,,192,0,0,308054.745,130358591.0,9
03878trdb,2459851374,4,13,0.3076923076923077,2,0,186788,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0003846153846153846,,,0.0,,,28,0,0,289971.935,245343670.0,9
979ESPN,468408303,1212,657,1.8447488584474885,19,218,10699,1,1,0,1,0,0,0,346,0,3,82,25623,1,0.00378874982206016,0.0,0.00045662100456621003,0.0008979118075402692,0.7647058823529412,0.00015220700152207003,180,41,0,44925.57,174061135.0,7
Azzric,99423015,1946,1091,1.7836846929422547,87,17396,27932,0,1,1,1,0,0,0,100,0,58,4,565338,0,0.0009352962083091715,0.0,0.0007088298197372441,3.7411848332366856e-05,19.93012761757033,0.0,100,1,0,92843.3567839196,108879329.0,6
JustEatUK,25320756,125596,21874,5.741793910578769,485,7510,272064,1,1,1,1,1,0,0,0,0,18,0,0,0,,,4.114473804516778e-06,,,0.0,200,0,0,2171.48,84555702.0,9
RobDibbleShow,2968179731,2268,1727,1.313259988419224,40,1662,5785,1,0,1,1,0,0,0,24,0,22,15,21567,1,0.0023161551823972205,0.0,0.00030330603579011223,0.0014475969889982628,0.08381295103818936,1.3786637990459646e-05,190,8,40,388943.7512690355,267816926.0,13
RalphEvan1,1240602949,44,0,,34,0,158217,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,0,0,0,772.155,209454268.0,10
HannisElephants,3345411136,1787,804,2.222636815920398,44,49932,41649,1,1,0,1,0,0,0,42,0,72,8,1046878,1,0.0037313432835820895,0.0,0.0012612991381122556,0.0007107320540156361,11.421816356812428,1.751804358489244e-05,183,30,0,13073.552763819096,282309333.0,15
The_Kohinoor,1329103754,119,713,0.16690042075736325,3,196,4332,0,1,0,1,0,0,0,2,0,4,1,914,3,2.8622949881214756e-05,0.0,7.381708127260647e-05,1.4311474940607378e-05,0.04930413205308016,5.536281095445486e-05,169,3,0,31053.805,212243338.0,12
hvidmag,3770331867,358,692,0.5173410404624278,52,1,20365,0,1,1,1,0,0,0,36,0,0,8,0,0,0.00026011560693641616,,,5.7803468208092484e-05,,,118,0,0,2784.195,290257832.0,7
Hollyoakslover3,1092449528,1272,1893,0.6719492868462758,3,1444,18168,1,0,0,1,0,0,0,23,0,0,4,36533,0,0.0006075013206550448,0.0,,0.00010565240359218173,0.10842132754025771,,186,19,0,83755.43434343435,205343055.0,15
uclubhm,2775726826,223,420,0.530952380952381,8,51,212,0,1,1,1,0,0,0,74,0,0,115,158,0,0.0011668243456322927,0.0,0.0,0.0018133081046988332,0.00800405268490375,0.0,88,1,0,215345.91457286433,258208039.0,7
83122slhb,2741949594,0,5,0.0,1,0,185678,0,0,0,0,0,0,0,3,0,0,3,0,0,0.003,,,0.003,,,41,0,0,73253.77,255442958.0,9
GameUpdateHaven,42219604,202,367,0.5504087193460491,33,0,45788,0,0,0,1,0,0,0,10,0,0,1,0,0,0.00013623978201634878,,,1.3623978201634877e-05,,,0,0,0,3168.46,90253920.0,15
RunningHeroesUK,3201076744,3210,706,4.546742209631728,58,11201,8125,0,1,1,1,0,0,0,306,0,106,33,6,4,0.0050991501416430595,0.0,0.0013649240278135462,0.0005499083486085653,0.0016997167138810198,5.150656708730363e-05,154,18,0,38876.79,276957044.0,15
slhb28572,3157145605,4,7,0.5714285714285714,1,0,174737,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0007142857142857143,,,0.0,,,20,0,0,280789.945,276173618.0,9
83301slhb,2742857102,1,8,0.125,0,0,191763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,45,0,0,68253.505,255468789.0,9
02631gnlc,2416127804,3,11,0.2727272727272727,0,0,186159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,26,0,0,276972.045,243101427.0,9
FX_Gaub,1855904496,848,990,0.8565656565656565,35,39,69378,0,1,0,0,0,0,0,14,0,0,0,0,0,7.070707070707072e-05,,,0.0,,,1,0,0,25764.305,226027893.0,7
OnefaststasisS5,459521145,630,805,0.782608695652174,58,22595,21882,1,0,0,0,0,0,0,1,0,0,1,222930,0,3.653635367190354e-05,0.0,0.0,3.653635367190354e-05,1.8339846160174407,0.0,169,34,0,5304.866666666667,173215356.0,15
DoD_EHR,3297976303,1635,106,15.424528301886792,45,879,2887,0,1,1,1,1,0,0,139,0,0,72,65,0,0.006724721819061442,0.0,,0.0034833091436865023,0.12264150943396226,,46,2,0,59570.095,285088205.0,7
waynecountytn,166217804,216,148,1.4594594594594594,5,18,1488,0,1,1,1,0,0,0,15,0,0,2,0,0,0.0005067567567567568,,,6.756756756756757e-05,,,0,0,0,64703.085,126117559.0,13
JacksonAcura,40018982,496,81,6.1234567901234565,27,33,2987,1,1,1,1,0,0,0,29,0,0,1,268,0,0.0018173842200914958,0.0,,6.266842138246537e-05,1.1028806584362139,,4,0,0,122669.725,89394345.0,12
WereNIEA,65655453,10470,564,18.56382978723404,213,2165,7172,1,1,1,1,0,0,0,669,0,0,329,718,0,0.009414049307666329,0.0,0.0,0.004629629629629629,0.01743903623822015,0.0,88,11,34,58327.915,97340885.0,8
MizzouWIM,3381146056,1143,876,1.3047945205479452,34,375,1613,1,1,0,1,0,0,0,310,0,30,93,35227,8,0.0029006662175312522,0.0,0.001007252215954875,0.0008701998652593756,0.9808163492593831,0.00026860059092130003,65,23,0,303925.58375634515,284258897.0,9
byro31007,3253542720,3,40,0.075,1,0,175351,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00025,,,0.0,,,41,0,0,164972.895,282139764.0,9
WKYCSports,1255700995,6289,304,20.6875,108,81,21680,1,1,1,1,1,0,0,168,0,0,23,2641,0,0.1105263157894737,0.0,,0.01513157894736842,0.04455128205128205,,200,1,0,35876.525,209952974.0,10
slhf29002,3169529081,0,7,0.0,1,0,175041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,43,0,0,89343.035,276170284.0,9
stwb29351,3187824925,0,12,0.0,1,0,74854,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0004166666666666667,,,0.0,,,0,0,0,367.24,278086917.0,9
82636slha,2726971249,2,9,0.2222222222222222,1,0,191550,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,46,0,0,89346.935,254946876.0,9
04769lktc,2491450453,4,3,1.3333333333333333,1,0,218278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,23,0,0,280787.525,246979096.0,9
tickingoxon,3062290240,532,1020,0.5215686274509804,6,68,1576,1,1,1,1,0,0,0,36,0,1,37,54,1,0.00020401224073444407,0.0,9.803921568627452e-05,0.00020967924742151196,0.0031141868512110727,9.803921568627452e-05,111,11,0,15185.98,271955327.0,11
OKStateProbs,360396376,26444,19971,1.3241199739622453,102,16428,44992,0,1,0,1,0,0,0,3135,0,195,233,80658,5,0.0020654949677031695,0.0,0.00014794178832033722,0.0001535120661801718,0.06963372752560178,3.7933791877009545e-06,139,54,0,4179.27,161151456.0,12
Gaming_Area,1013276708,1270,1,1270.0,230,569,367951,0,0,0,1,0,0,0,1,0,0,1,0,0,0.005,,,0.005,,,159,0,0,85985.84,202658683.0,11
slhf29044,3166253654,0,3,0.0,0,0,86880,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0033333333333333335,,,0.0,,,0,0,0,362.215,276670698.0,9
fellowshiphair,895448322,15789,389,40.588688946015424,69,676,4885,0,1,1,1,0,0,0,482,0,3,157,134,0,0.009756492520697123,0.0,0.0038560411311053984,0.0031779446592312206,0.004851732502987074,0.0,98,6,0,321016.275,197907562.0,14
AKB48Fans2,1111066346,208,11,18.90909090909091,7,5,117096,0,0,0,1,0,0,0,4,0,0,0,0,0,0.0018181818181818182,,,0.0,,,0,0,0,1791.01,205925036.0,10
83202slhb,2742092066,0,8,0.0,1,0,186743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,30,0,0,289965.115,255447812.0,9
06026jcsa,2578642764,2,5,0.4,1,0,186768,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,0.001,,,21,0,0,280790.45,250348460.0,9
08072gnlb,2704276207,0,5,0.0,1,0,191589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,44,0,0,89350.725,254154360.0,9
spikesmag,769097582,36963,4113,8.986870897155361,486,13316,42638,1,1,1,1,1,0,0,4505,0,47,1044,1331,10,0.007302050409271416,0.0,0.0010388347368653714,0.0016921954777534647,0.008297642870947029,0.00022102866741816412,75,32,0,41125.555,192529130.0,9
survivalgal,34435524,959,988,0.9706477732793523,55,15,55444,0,1,1,1,0,0,0,2,0,0,3,0,0,1.0121457489878542e-05,,,1.5182186234817813e-05,,,0,0,0,3005.055,87520048.0,11
04022trda,2463198079,2,15,0.13333333333333333,1,0,190185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,18,0,0,280790.465,245509861.0,9
DGIIgtbt,1392008000,3,0,,1,0,186647,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,140536.485,214405038.0,8
01703gnlb,2373884311,3,0,,1,0,190750,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,141837.44,241109254.0,9
Cellusious,258818110,9426,591,15.949238578680204,306,53732,54705,0,1,1,1,0,0,0,1478,0,392,176,21344,50,0.03847455421059482,0.0,0.007452613167550714,0.004581543667838085,0.7851099830795262,0.0009505884142284075,107,0,0,125879.26,145985426.0,10
SJ_Press,2314217510,49,15,3.2666666666666666,0,24,26,0,0,0,1,0,0,0,34,0,0,28,114,0,0.14166666666666666,0.0,,0.11666666666666667,0.76,,9,0,0,3728779.269230769,237931145.0,8
Ittledeaths,893448648742273024,9,7,1.2857142857142858,0,4,78,0,1,1,1,0,0,0,3,0,7,0,1140,0,0.007263922518159807,0.0,0.05555555555555556,0.0,162.85714285714286,0.0,10,4,0,403775.23076923075,348928132.0,11
UFS_SRC,471306884,7179,533,13.46904315196998,13,21,3216,0,1,1,1,0,0,0,419,0,2,450,26,9,0.004343184103324246,0.0,0.000375234521575985,0.004664517533403129,0.005420054200542005,0.0016885553470919325,20,0,0,287867.89,174335531.0,7
CFNBgtbt,1358073997,6,12,0.5,0,0,216615,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0004166666666666667,,,0.0,,,22,0,0,280789.305,213231865.0,8
ThoroughProcess,155447384,59,291,0.2027491408934708,4,3,13359,0,0,0,1,0,0,0,6,0,0,0,0,0,0.00010309278350515463,,,0.0,,,0,0,0,5923.49,123569081.0,15
GolD_Ace_RHP,3433284274,0,1,0.0,0,0,1191,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005,,,0.0,,,0,0,0,77596.12,287179752.0,12
03041trdc,2438704945,3,13,0.23076923076923078,1,0,191727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,42,0,0,89348.165,244309066.0,9
CECOgtbt,1360628954,3,8,0.375,1,0,187247,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,45,0,0,68234.9,213322181.0,8
NewstalkZB,14589909,36734,578,63.55363321799308,635,506,245952,0,1,1,1,1,0,0,166,0,5,78,2,0,0.0014578539687000508,0.0,0.004325259515570935,0.0006850157202325541,0.0034602076124567475,0.0,4,0,0,2924.5,56577826.0,10
slha28303,3160616083,1,3,0.3333333333333333,1,0,86922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,369.06,276328056.0,9
WagsDogDaycare1,1168596126,79,61,1.2950819672131149,3,0,2292,0,1,1,1,0,0,0,10,0,0,0,0,0,0.000819672131147541,,,0.0,,,0,0,0,357347.095,207659931.0,15
SAatSU,32215460,4619,847,5.453364817001181,140,837,4639,1,1,1,1,0,0,0,334,0,13,172,217,1,0.002404469145045642,0.0,0.002192612582222972,0.0012382296196043424,0.00883442576232545,0.00016866250632484398,60,10,23,566185.215,87005387.0,6
DEPOgtbt,1388641039,1,13,0.07692307692307693,1,0,186643,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,21,0,0,280790.41,214288311.0,8
Unitedinprayer1,1356908995,2060,2479,0.8309802339653086,43,33439,26452,0,0,0,1,0,0,0,51,0,29,6,267512,0,0.0002260748529405246,0.0,0.00041779519391459694,2.6597041522414657e-05,1.5198768244805665,0.0,129,9,0,121896.55789473685,213197792.0,15
letsallcook,455299035,136,194,0.7010309278350515,12,365,12424,1,1,0,1,0,0,0,15,0,18,0,1402,0,0.0005857544517338331,0.0,0.0024416711882799783,0.0,0.24920014219694275,0.0,73,4,5,308751.1557788945,172798574.0,11
07424jcsc,2603645010,0,6,0.0,0,0,186790,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0008333333333333334,,,0.0008333333333333334,,,26,0,0,281670.68,251565670.0,9
PixelSSB,1037809015332454400,462,419,1.1026252983293556,1,12842,3943,0,1,0,1,0,0,0,325,0,194,2,27664,2,0.04082401708328099,0.0,0.002930425062686928,0.00025122472051249844,2.8706028847151606,3.0210567656566267e-05,188,2,0,10294.48,383346325.0,8
ParadeMagazine,18682378,25059,1565,16.012140575079872,473,4415,31529,0,0,1,1,1,0,0,1222,0,0,267,85,0,0.004109635110139566,0.0,0.0,0.0008979317302841768,0.006789137380191693,0.0,27,0,0,5589.355,78337740.0,14
ABootlegger,2998615002,252,458,0.5502183406113537,8,198,1495,0,1,0,1,0,0,0,33,0,0,16,1531,0,0.002668607472100922,0.0,,0.001293870289503477,0.019434853254798413,,179,2,0,115626.71859296483,269462859.0,11
AaronsArcade,396959918,2157,2156,1.0004638218923934,18,0,21609,0,1,1,1,0,0,0,4,0,0,2,0,0,9.27643784786642e-06,,,4.63821892393321e-06,,,0,0,0,15315.825,166497572.0,12
stwc29565,3155454530,0,4,0.0,1,0,174836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,24,0,0,281670.095,276081095.0,9
HFgtbt,2337221858,2,9,0.2222222222222222,1,0,186782,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,26,0,0,281668.625,239142548.0,6
paeyc,93789240,913,10,91.3,13,0,1166,1,1,1,1,0,0,0,42,0,0,25,0,0,0.020999999999999998,,,0.0125,,,0,0,0,399798.81,106720252.0,5
Silken_ebooks,3324222045,334,131,2.549618320610687,8,13356,36457,0,0,0,1,0,0,0,2,0,0,4,0,1,8.481764206955047e-05,,0.0,0.00016963528413910093,,0.0003816793893129771,23,2,0,2610.65,281338193.0,13
AperInvestments,544671442,239,1916,0.12473903966597077,104,5,134149,1,1,1,1,0,0,0,11,0,0,17,0,0,2.8705636743215033e-05,,,4.436325678496869e-05,,,0,0,9,521433.435,180573764.0,15
Stmotivationmag,20221208,5859,4181,1.401339392489835,107,1896,51857,1,1,1,1,0,0,0,232,0,14,162,23246,7,0.0004020950538842035,0.0,0.0001154648698133593,0.0002807732703846594,0.19856835343561005,5.773243490667965e-05,109,0,18,220131.3641025641,80982764.0,15
04239trda,2469244590,3,12,0.25,1,0,187049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,43,0,0,89341.735,245854525.0,9
83547slhb,2750786292,2,8,0.25,0,0,187326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,44,0,0,68249.835,255658047.0,9
robinson1312,299261303,401,4910,0.08167006109979634,38,10527,38451,0,0,0,0,0,0,0,0,0,0,0,198947,0,0.0,0.0,,0.0,0.3069601308399679,,138,50,0,22750.945,152566411.0,12
Cysero,16134688,91994,388,237.0979381443299,540,7410,99703,0,1,1,1,0,0,0,6434,0,386,892,58207,10,0.21819045035268586,0.0,0.00912702165894259,0.030249593054801953,10.715574374079528,0.00023645133831457489,132,22,0,54801.08542713568,67638029.0,6
07840jcsc,2610056964,0,6,0.0,1,0,191320,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,27,0,0,281664.87,251829140.0,9
wickedshrapnel,200291506,68086,795,85.64276729559748,181,63273,9463,1,1,1,1,0,0,0,317,0,217,27,297977,8,0.01733661471151217,0.0,0.0023735302160240632,0.0014766201804758,6.045384459322379,8.750341810226962e-05,173,24,0,1542.8,133656968.0,14
135Picks,3313812834,98,97,1.0103092783505154,23,2,14658,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,,,5.154639175257732e-05,,,9,0,0,96800.285,286507732.0,8
stwa29172,3156937422,3,7,0.42857142857142855,0,0,220736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,18,0,0,280791.06,276156583.0,9
FTVLive,8883192,11242,80,140.525,227,1807,63869,0,1,1,1,0,0,0,21,0,0,10,6,0,0.0013530927835051546,0.0,,0.0006443298969072165,0.0125,,6,1,0,3009.05,36875781.0,7
82640slha,2726952938,1,3,0.3333333333333333,1,0,186684,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0016666666666666668,,,0.0,,,42,0,0,73249.14,254947127.0,9
82332slha,2724487285,3,6,0.5,1,0,186499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,27,0,0,281669.905,254860572.0,9
RationalJudaism,2903070749,644,563,1.1438721136767318,6,172,236,1,1,1,0,0,0,0,35,0,0,13,2547,0,0.00036143582965013013,0.0,0.0,0.00013424759387004832,0.167554766133807,0.0,93,1,85,601730.235,264643146.0,15
FishNribs,3682910477,55,123,0.44715447154471544,4,177,357,1,1,0,1,0,0,0,1,0,0,0,0,0,4.065040650406504e-05,,,0.0,,,0,0,0,341815.85,289549921.0,9
83826slhd,2799820290,1,7,0.14285714285714285,1,0,186833,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,,,0.002142857142857143,,,21,0,0,280790.445,257345388.0,9
08039gnla,2699193282,0,14,0.0,0,0,187248,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00035714285714285714,,,0.0,,,46,0,0,68254.725,254007363.0,9
stwf29916,3319292595,2,31,0.06451612903225806,1,0,174724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,42,0,0,73270.075,281123755.0,9
thepiperhull,3363866939,2174,384,5.661458333333333,18,3492,7996,1,1,0,1,0,0,0,118,0,5,95,85682,3,0.0023279671717171715,0.0,0.0013020833333333333,0.0018742108585858587,3.914565058479532,0.0007812499999999999,72,9,94,21182.45728643216,283338372.0,12
TandumEnt,2596416072,54,115,0.46956521739130436,3,20,248,0,1,1,1,0,0,0,27,0,6,15,366,2,0.0013729977116704805,0.0,0.02608695652173913,0.0007627765064836002,0.1178743961352657,0.008695652173913044,76,9,0,179026.61,251216429.0,9
ValeMartinho,991039772,401,1883,0.21295804567180032,9,1,219,0,0,1,1,0,0,0,4,0,0,2,0,0,1.0621348911311737e-05,,,5.310674455655869e-06,,,0,0,0,964302.14,201795460.0,12
Madrid_IndoKBBR,2352653137,241,1,241.0,45,0,312325,0,1,1,1,0,0,0,14,0,0,7,0,0,0.07,,,0.035,,,0,0,0,258.095,239945762.0,15
scarc_vk5arc,48924397,279,89,3.134831460674157,11,15,206,1,1,1,1,0,0,0,11,0,0,36,247,0,0.00067538527660097,0.0,0.0,0.0022103518143304474,0.17345505617977527,0.0,46,0,0,1643969.725,92549781.0,12
GIIIgtbt,2323985676,4,0,,2,0,190075,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,141840.035,238435636.0,8
FoxSportsRadio,22798141,79718,1177,67.72982158028887,559,7385,81746,1,1,1,1,1,0,0,1546,0,10,443,50,1,0.007217081983437124,0.0,0.001416029453412631,0.0020680254325114136,0.003540073633531578,0.0001416029453412631,134,7,0,5450.395,83263843.0,14
83542slhb,2750800340,1,8,0.125,0,0,186750,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,0.000625,,,20,0,0,280793.53,255657704.0,9
gnlc21737,3042919660,1,39,0.02564102564102564,0,0,106808,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0002564102564102564,,,0.0001282051282051282,,,0,0,0,363.5,271267595.0,9
07010jcsb,2597970068,3,6,0.5,1,0,186420,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0008333333333333334,,,0.0,,,41,0,0,68249.87,251298601.0,9
BrothaJVellore,133355688,258,101,2.5544554455445545,8,65,147,0,1,1,1,0,0,0,57,0,2,25,3497,0,0.005225522552255226,0.0,0.0019801980198019802,0.002291895856252292,1.193922840559918,0.0,56,2,0,420045.0612244898,118424419.0,14
Crewe_Hall,1001460992,8015,3372,2.3769276393831555,127,2171,6938,0,1,1,1,0,0,0,346,0,5,120,23,0,0.0005576615606787353,0.0,0.0004942665085013839,0.0001934086337614111,0.000524682909024546,0.0,29,5,0,169065.265,202216792.0,10
04846lktc,2493455784,4,6,0.6666666666666666,1,0,186947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,29,0,0,281668.905,247089890.0,9
AcePrintwear,3017742215,711,1275,0.5576470588235294,27,1662,900,1,1,1,1,0,0,0,224,0,39,60,475,3,0.0013619091047271622,0.0,0.001019607843137255,0.000364797081623347,0.009086561453849833,7.843137254901961e-05,71,26,10,155065.595,270139372.0,12
08038gnla,2699183694,1,14,0.07142857142857142,0,0,186899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,26,0,0,281669.38,254006949.0,9
stwa29205,3160432958,0,3,0.0,1,0,86831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,383.92,276318964.0,9
